FID,BuildingsWithin25m,BTAWithin25m,BuildingsWithin25mWithamenityData,BTAWithin25mWithamenityData,BuildingsWithin25mWithnameData,BTAWithin25mWithnameData,BuildingsWithin25mWithwebsiteData,BTAWithin25mWithwebsiteData,BuildingsWithin25mWithreligionData,BTAWithin25mWithreligionData,BuildingsWithin100m,BTAWithin100m,BuildingsWithin100mWithamenityData,BTAWithin100mWithamenityData,BuildingsWithin100mWithnameData,BTAWithin100mWithnameData,BuildingsWithin100mWithwebsiteData,BTAWithin100mWithwebsiteData,BuildingsWithin100mWithreligionData,BTAWithin100mWithreligionData,BuildingsWithin225m,BTAWithin225m,BuildingsWithin225mWithamenityData,BTAWithin225mWithamenityData,BuildingsWithin225mWithnameData,BTAWithin225mWithnameData,BuildingsWithin225mWithwebsiteData,BTAWithin225mWithwebsiteData,BuildingsWithin225mWithreligionData,BTAWithin225mWithreligionData,BuildingsWithin400m,BTAWithin400m,BuildingsWithin400mWithamenityData,BTAWithin400mWithamenityData,BuildingsWithin400mWithnameData,BTAWithin400mWithnameData,BuildingsWithin400mWithwebsiteData,BTAWithin400mWithwebsiteData,BuildingsWithin400mWithreligionData,BTAWithin400mWithreligionData,BuildingsWithin625m,BTAWithin625m,BuildingsWithin625mWithamenityData,BTAWithin625mWithamenityData,BuildingsWithin625mWithnameData,BTAWithin625mWithnameData,BuildingsWithin625mWithwebsiteData,BTAWithin625mWithwebsiteData,BuildingsWithin625mWithreligionData,BTAWithin625mWithreligionData
30856659,0,0,0,0,0,0,0,0,0,0,3,73416,0,0,0,0,0,0,0,0,20,210792,1,3102,2,3221,0,0,1,3102,82,769249,1,3102,4,7818,0,0,1,3102,112,1336557,2,8730,6,13558,0,0,2,8730
30856660,0,0,0,0,0,0,0,0,0,0,8,13920,1,1569,1,1569,1,1569,0,0,48,68001,1,1569,1,1569,1,1569,0,0,145,199126,1,1569,3,11915,2,10623,0,0,218,303558,2,1950,5,13186,2,10623,0,0
30856661,1,1815,0,0,0,0,0,0,0,0,25,26963,0,0,1,12935,1,12935,0,0,69,94565,0,0,1,12935,1,12935,0,0,112,181336,1,1500,3,22459,1,12935,0,0,174,253862,2,2328,4,23287,2,13995,0,0
30856662,1,1815,0,0,0,0,0,0,0,0,25,26963,0,0,1,12935,1,12935,0,0,69,94565,0,0,1,12935,1,12935,0,0,112,181336,1,1500,3,22459,1,12935,0,0,174,253862,2,2328,4,23287,2,13995,0,0
30856663,0,0,0,0,0,0,0,0,0,0,24,20952,0,0,0,0,0,0,0,0,58,84092,0,0,1,12935,1,12935,0,0,98,153268,1,1500,3,22459,1,12935,0,0,141,227181,1,1500,3,22459,1,12935,0,0
30856664,0,0,0,0,0,0,0,0,0,0,24,20952,0,0,0,0,0,0,0,0,58,84092,0,0,1,12935,1,12935,0,0,98,153268,1,1500,3,22459,1,12935,0,0,141,227181,1,1500,3,22459,1,12935,0,0
30856665,1,966,0,0,0,0,0,0,0,0,17,22227,0,0,0,0,0,0,0,0,55,73637,0,0,1,12935,1,12935,0,0,101,153823,1,1500,3,22459,1,12935,0,0,149,226450,1,1500,3,22459,2,13995,0,0
30856855,2,1257,0,0,0,0,0,0,0,0,22,18672,0,0,0,0,0,0,0,0,66,58371,1,2676,1,2676,0,0,0,0,146,106842,1,2676,1,2676,0,0,0,0,185,134037,1,2676,2,2919,0,0,0,0
30856856,2,1257,0,0,0,0,0,0,0,0,22,18672,0,0,0,0,0,0,0,0,66,58371,1,2676,1,2676,0,0,0,0,146,106842,1,2676,1,2676,0,0,0,0,185,134037,1,2676,2,2919,0,0,0,0
30856857,2,1260,0,0,0,0,0,0,0,0,23,14853,0,0,0,0,0,0,0,0,58,43077,1,2676,1,2676,0,0,0,0,128,87216,1,2676,1,2676,0,0,0,0,172,112760,1,2676,2,2747,1,71,0,0
30856858,2,1260,0,0,0,0,0,0,0,0,23,14853,0,0,0,0,0,0,0,0,58,43077,1,2676,1,2676,0,0,0,0,128,87216,1,2676,1,2676,0,0,0,0,172,112760,1,2676,2,2747,1,71,0,0
30856859,1,1725,0,0,0,0,0,0,0,0,15,17874,0,0,0,0,0,0,0,0,42,81494,0,0,1,8024,0,0,0,0,115,263494,2,25230,3,22459,1,12935,0,0,265,340776,3,26058,5,23933,2,13995,0,0
30856860,1,1725,0,0,0,0,0,0,0,0,15,17874,0,0,0,0,0,0,0,0,42,81494,0,0,1,8024,0,0,0,0,115,263494,2,25230,3,22459,1,12935,0,0,265,340776,3,26058,5,23933,2,13995,0,0
30856861,1,1758,0,0,0,0,0,0,0,0,11,18551,0,0,1,8024,0,0,0,0,47,90599,0,0,1,8024,0,0,0,0,141,271717,2,25230,3,22459,1,12935,0,0,315,360723,3,26058,5,23933,2,13995,0,0
30856862,1,1758,0,0,0,0,0,0,0,0,11,18551,0,0,1,8024,0,0,0,0,47,90599,0,0,1,8024,0,0,0,0,141,271717,2,25230,3,22459,1,12935,0,0,315,360723,3,26058,5,23933,2,13995,0,0
30856863,0,0,0,0,0,0,0,0,0,0,16,18921,0,0,0,0,0,0,0,0,69,61269,0,0,0,0,0,0,0,0,117,145351,0,0,0,0,0,0,0,0,173,228547,2,4737,1,4584,0,0,1,4584
30856864,1,1305,0,0,0,0,0,0,0,0,15,20352,0,0,0,0,0,0,0,0,40,45633,0,0,0,0,0,0,0,0,103,120754,0,0,0,0,0,0,0,0,157,205756,1,4584,1,4584,0,0,1,4584
30856865,2,1812,0,0,0,0,0,0,0,0,16,17574,0,0,0,0,0,0,0,0,74,70588,0,0,0,0,0,0,0,0,141,168811,0,0,0,0,0,0,0,0,205,284932,2,4737,2,18372,0,0,1,4584
30856866,0,0,0,0,0,0,0,0,0,0,8,11985,0,0,0,0,0,0,0,0,26,34413,0,0,0,0,0,0,0,0,94,99087,0,0,0,0,0,0,0,0,147,197476,1,4584,1,4584,0,0,1,4584
30856867,1,231,0,0,0,0,0,0,0,0,8,36409,0,0,1,429,0,0,0,0,19,102172,0,0,3,2304,0,0,0,0,41,595234,0,0,3,2304,0,0,0,0,69,864020,0,0,7,136152,0,0,0,0
30857064,0,0,0,0,0,0,0,0,0,0,8,14148,1,162,1,162,1,162,0,0,47,91862,2,1726,2,1726,1,162,0,0,200,265544,7,8932,6,8059,1,162,1,879,342,377528,8,10720,7,9847,1,162,1,879
30857065,1,5865,0,0,0,0,0,0,0,0,11,52506,0,0,0,0,0,0,0,0,37,129213,0,0,2,1176,0,0,0,0,69,219178,0,0,2,1176,0,0,0,0,105,312339,0,0,3,1784,0,0,0,0
30857066,1,2156,0,0,0,0,0,0,0,0,14,32694,0,0,0,0,0,0,0,0,31,135477,0,0,0,0,0,0,0,0,64,251506,0,0,1,4323,0,0,0,0,115,586090,0,0,4,13914,1,540,0,0
30857067,1,2082,0,0,0,0,0,0,0,0,11,34938,0,0,0,0,0,0,0,0,34,134188,0,0,0,0,0,0,0,0,58,373798,0,0,2,12996,0,0,0,0,109,543949,0,0,3,13374,0,0,0,0
30857068,0,0,0,0,0,0,0,0,0,0,3,91965,0,0,0,0,0,0,0,0,19,438493,0,0,2,23764,0,0,0,0,73,1466509,4,9877,15,274714,1,4842,2,3035,148,2389235,6,17839,33,577358,6,189821,4,10997
30857069,0,0,0,0,0,0,0,0,0,0,5,97002,0,0,0,0,0,0,0,0,32,268734,0,0,0,0,0,0,0,0,145,592057,4,8506,8,16577,1,2457,4,8506,194,917667,4,8506,11,17376,1,2457,4,8506
30857070,0,0,0,0,0,0,0,0,0,0,7,71812,0,0,0,0,0,0,0,0,22,476960,0,0,0,0,0,0,0,0,91,1435295,7,24067,6,24049,2,10804,3,13188,158,2203700,9,29476,18,50531,2,10804,5,18597
30857071,0,0,0,0,0,0,0,0,0,0,3,3888,0,0,0,0,0,0,0,0,5,3936,0,0,0,0,0,0,0,0,6,4068,0,0,0,0,0,0,0,0,10,6783,0,0,0,0,0,0,0,0
30857072,2,2130,0,0,0,0,0,0,0,0,17,19869,0,0,0,0,0,0,0,0,65,82464,0,0,0,0,0,0,0,0,145,210421,1,1569,2,2861,1,1569,0,0,218,323428,1,1569,3,3751,1,1569,0,0
30857073,2,2130,0,0,0,0,0,0,0,0,17,19869,0,0,0,0,0,0,0,0,65,82464,0,0,0,0,0,0,0,0,145,210421,1,1569,2,2861,1,1569,0,0,218,323428,1,1569,3,3751,1,1569,0,0
30857074,0,0,0,0,0,0,0,0,0,0,8,18492,0,0,0,0,0,0,0,0,36,76475,1,3480,2,5139,0,0,0,0,97,258410,1,3480,4,7590,0,0,0,0,128,377888,1,3480,4,7590,0,0,0,0
30857075,0,0,0,0,0,0,0,0,0,0,8,18492,0,0,0,0,0,0,0,0,36,76475,1,3480,2,5139,0,0,0,0,97,258410,1,3480,4,7590,0,0,0,0,128,377888,1,3480,4,7590,0,0,0,0
30857076,0,0,0,0,0,0,0,0,0,0,8,23589,0,0,0,0,0,0,0,0,37,85241,1,3480,2,5139,0,0,0,0,99,260366,1,3480,4,7590,0,0,0,0,134,371634,1,3480,5,11304,0,0,0,0
30857077,0,0,0,0,0,0,0,0,0,0,8,23589,0,0,0,0,0,0,0,0,37,85241,1,3480,2,5139,0,0,0,0,99,260366,1,3480,4,7590,0,0,0,0,134,371634,1,3480,5,11304,0,0,0,0
30857078,0,0,0,0,0,0,0,0,0,0,5,51441,0,0,1,15555,0,0,0,0,25,130284,0,0,1,15555,0,0,0,0,107,318624,0,0,7,21196,0,0,0,0,211,667498,1,4080,10,38354,0,0,1,4080
30856416,0,0,0,0,0,0,0,0,0,0,6,152552,2,11352,2,11352,0,0,2,11352,28,498867,2,11352,2,11352,0,0,2,11352,85,1304149,6,26652,8,27827,0,0,5,26634,155,2275653,9,34718,17,75539,1,4230,7,32700
30856417,0,0,0,0,0,0,0,0,0,0,6,152552,2,11352,2,11352,0,0,2,11352,28,498867,2,11352,2,11352,0,0,2,11352,85,1304149,6,26652,8,27827,0,0,5,26634,155,2275653,9,34718,17,75539,1,4230,7,32700
30856418,0,0,0,0,0,0,0,0,0,0,4,89868,2,11352,2,11352,0,0,2,11352,26,430605,2,11352,2,11352,0,0,2,11352,85,1263775,6,26652,8,27827,0,0,5,26634,161,2329022,11,64112,19,104933,2,9072,7,32700
30856419,0,0,0,0,0,0,0,0,0,0,4,89868,2,11352,2,11352,0,0,2,11352,26,430605,2,11352,2,11352,0,0,2,11352,85,1263775,6,26652,8,27827,0,0,5,26634,161,2329022,11,64112,19,104933,2,9072,7,32700
30856420,0,0,0,0,0,0,0,0,0,0,7,107017,0,0,0,0,0,0,0,0,23,455093,0,0,0,0,0,0,0,0,88,1045756,4,10663,20,55132,3,12784,3,8663,150,1787134,8,21542,29,89531,5,23588,3,8663
30856421,0,0,0,0,0,0,0,0,0,0,7,107017,0,0,0,0,0,0,0,0,23,455093,0,0,0,0,0,0,0,0,88,1045756,4,10663,20,55132,3,12784,3,8663,150,1787134,8,21542,29,89531,5,23588,3,8663
30856422,0,0,0,0,0,0,0,0,0,0,5,31152,0,0,0,0,0,0,0,0,30,92514,0,0,0,0,0,0,0,0,69,217424,0,0,3,8654,2,7936,0,0,121,383290,0,0,15,36653,2,7936,0,0
30856423,1,1758,0,0,0,0,0,0,0,0,10,17777,0,0,1,8024,0,0,0,0,47,88928,0,0,1,8024,0,0,0,0,154,277945,2,25230,3,22459,1,12935,0,0,323,361092,3,26058,5,23933,2,13995,0,0
30856424,1,1758,0,0,0,0,0,0,0,0,10,17777,0,0,1,8024,0,0,0,0,47,88928,0,0,1,8024,0,0,0,0,154,277945,2,25230,3,22459,1,12935,0,0,323,361092,3,26058,5,23933,2,13995,0,0
30856425,1,1758,0,0,0,0,0,0,0,0,10,17777,0,0,1,8024,0,0,0,0,47,88928,0,0,1,8024,0,0,0,0,154,277945,2,25230,3,22459,1,12935,0,0,323,361092,3,26058,5,23933,2,13995,0,0
30856426,1,1758,0,0,0,0,0,0,0,0,10,17777,0,0,1,8024,0,0,0,0,47,88928,0,0,1,8024,0,0,0,0,154,277945,2,25230,3,22459,1,12935,0,0,323,361092,3,26058,5,23933,2,13995,0,0
30856427,1,1377,0,0,0,0,0,0,0,0,8,6420,0,0,0,0,0,0,0,0,33,59717,0,0,1,566,0,0,0,0,92,176981,0,0,1,566,0,0,0,0,149,515206,0,0,7,49966,2,4646,0,0
30856428,3,864,0,0,0,0,0,0,0,0,32,7138,0,0,1,258,0,0,0,0,153,41776,0,0,1,258,0,0,0,0,326,96699,1,1002,2,914,0,0,0,0,527,140892,1,1002,2,914,0,0,0,0
30856429,3,864,0,0,0,0,0,0,0,0,32,7138,0,0,1,258,0,0,0,0,153,41776,0,0,1,258,0,0,0,0,326,96699,1,1002,2,914,0,0,0,0,527,140892,1,1002,2,914,0,0,0,0
30856430,1,1077,0,0,0,0,0,0,0,0,21,11904,0,0,0,0,0,0,0,0,132,52293,0,0,1,927,0,0,0,0,382,176485,0,0,2,1006,0,0,0,0,610,325708,4,2881,9,34330,2,13113,2,2620
30856431,1,1077,0,0,0,0,0,0,0,0,21,11904,0,0,0,0,0,0,0,0,132,52293,0,0,1,927,0,0,0,0,382,176485,0,0,2,1006,0,0,0,0,610,325708,4,2881,9,34330,2,13113,2,2620
30856666,1,966,0,0,0,0,0,0,0,0,17,22227,0,0,0,0,0,0,0,0,55,73637,0,0,1,12935,1,12935,0,0,101,153823,1,1500,3,22459,1,12935,0,0,149,226450,1,1500,3,22459,2,13995,0,0
30856667,0,0,0,0,0,0,0,0,0,0,3,59112,0,0,0,0,0,0,0,0,19,483772,0,0,3,155768,0,0,0,0,63,1139504,0,0,11,299239,0,0,0,0,133,2063941,7,21793,33,661347,6,174642,5,14951
30856668,0,0,0,0,0,0,0,0,0,0,12,44022,0,0,2,10149,0,0,0,0,60,221057,2,12573,22,89546,3,14733,2,12573,112,535408,5,59245,43,276397,5,90368,4,16941,185,980657,6,63109,67,442026,8,156679,5,20805
30856669,0,0,0,0,0,0,0,0,0,0,3,47595,1,3684,1,3684,1,3684,1,3684,13,181797,1,3684,3,9774,1,3684,1,3684,68,1766771,4,14262,29,1043339,3,30141,1,3684,102,2085436,5,15489,33,1047018,3,30141,2,4911
30856670,0,0,0,0,0,0,0,0,0,0,5,20883,0,0,0,0,0,0,0,0,27,113722,0,0,2,7936,2,7936,0,0,56,179779,0,0,2,7936,2,7936,0,0,105,345540,0,0,4,19933,2,7936,0,0
30856671,0,0,0,0,0,0,0,0,0,0,6,32334,0,0,0,0,0,0,0,0,30,126604,0,0,1,4096,1,4096,0,0,58,185630,0,0,2,7936,2,7936,0,0,108,352291,0,0,5,20651,2,7936,0,0
30856672,0,0,0,0,0,0,0,0,0,0,6,130579,0,0,0,0,0,0,0,0,34,525735,2,7458,1,7440,1,7440,0,0,100,1225351,6,22231,14,38477,3,14332,2,11352,163,2287303,12,37376,24,96907,4,18562,7,24497
30856673,0,0,0,0,0,0,0,0,0,0,6,70726,0,0,0,0,0,0,0,0,24,254754,1,3102,2,3221,0,0,1,3102,73,952850,1,3102,2,3221,0,0,1,3102,138,1550091,4,9129,9,26908,2,9256,2,8730
30856674,0,0,0,0,0,0,0,0,0,0,6,70726,0,0,0,0,0,0,0,0,24,254754,1,3102,2,3221,0,0,1,3102,73,952850,1,3102,2,3221,0,0,1,3102,138,1550091,4,9129,9,26908,2,9256,2,8730
30856675,0,0,0,0,0,0,0,0,0,0,21,17724,0,0,0,0,0,0,0,0,137,57447,0,0,0,0,0,0,0,0,431,164382,0,0,0,0,0,0,0,0,670,250194,0,0,0,0,0,0,0,0
30856676,0,0,0,0,0,0,0,0,0,0,21,17724,0,0,0,0,0,0,0,0,137,57447,0,0,0,0,0,0,0,0,431,164382,0,0,0,0,0,0,0,0,670,250194,0,0,0,0,0,0,0,0
30856677,1,1287,0,0,0,0,0,0,0,0,14,17310,0,0,0,0,0,0,0,0,126,55926,0,0,0,0,0,0,0,0,435,163596,0,0,0,0,0,0,0,0,691,253161,0,0,0,0,0,0,0,0
30856678,1,1287,0,0,0,0,0,0,0,0,14,17310,0,0,0,0,0,0,0,0,126,55926,0,0,0,0,0,0,0,0,435,163596,0,0,0,0,0,0,0,0,691,253161,0,0,0,0,0,0,0,0
30856679,1,47136,0,0,1,47136,1,47136,0,0,8,90045,0,0,4,61599,1,47136,0,0,27,393425,0,0,11,128053,4,106567,0,0,66,873073,3,49900,33,477465,7,190258,2,7596,155,1847292,5,62473,65,698190,12,344871,4,20169
30856680,1,47136,0,0,1,47136,1,47136,0,0,8,90045,0,0,4,61599,1,47136,0,0,27,393425,0,0,11,128053,4,106567,0,0,66,873073,3,49900,33,477465,7,190258,2,7596,155,1847292,5,62473,65,698190,12,344871,4,20169
30856681,3,1083,0,0,0,0,0,0,0,0,54,12084,0,0,0,0,0,0,0,0,214,57057,0,0,1,369,0,0,0,0,558,179206,0,0,1,369,0,0,0,0,846,292929,0,0,3,936,0,0,0,0
30856868,0,0,0,0,0,0,0,0,0,0,7,26371,0,0,1,429,0,0,0,0,22,115483,0,0,3,2304,0,0,0,0,41,557786,0,0,3,2304,0,0,0,0,75,863317,0,0,7,136152,0,0,0,0
30856869,0,0,0,0,0,0,0,0,0,0,8,42716,0,0,1,429,0,0,0,0,17,132603,0,0,2,1740,0,0,0,0,39,570720,0,0,3,2304,0,0,0,0,68,866992,0,0,7,136152,0,0,0,0
30856870,0,0,0,0,0,0,0,0,0,0,5,59961,0,0,0,0,0,0,0,0,26,217533,2,399,3,4335,0,0,0,0,81,780281,4,4872,15,164932,3,17201,2,4473,148,1545686,5,7974,21,209084,3,17201,3,7575
30856871,3,2727,0,0,0,0,0,0,0,0,14,11913,1,2676,1,2676,0,0,0,0,45,34590,1,2676,1,2676,0,0,0,0,98,73560,1,2676,1,2676,0,0,0,0,166,112415,1,2676,2,2747,1,71,0,0
30856872,1,3604,0,0,0,0,0,0,0,0,13,43308,0,0,1,5001,0,0,0,0,48,133079,0,0,9,22260,0,0,0,0,169,334754,3,1138,16,27872,0,0,0,0,237,472158,4,1470,17,28998,0,0,1,1126
30856873,1,3604,0,0,0,0,0,0,0,0,13,43308,0,0,1,5001,0,0,0,0,48,133079,0,0,9,22260,0,0,0,0,169,334754,3,1138,16,27872,0,0,0,0,237,472158,4,1470,17,28998,0,0,1,1126
30856874,0,0,0,0,0,0,0,0,0,0,9,20592,0,0,0,0,0,0,0,0,46,151098,0,0,3,6861,0,0,0,0,147,719613,2,2379,15,80303,1,327,2,2379,211,960427,2,2379,16,98162,1,327,2,2379
30856875,0,0,0,0,0,0,0,0,0,0,11,28806,1,1743,7,17175,1,1743,1,1743,54,231185,2,8889,25,126086,3,82781,2,8889,125,541841,4,53818,46,246685,4,95246,3,11514,183,851026,7,63202,72,359957,6,100766,5,17619
30856876,0,0,0,0,0,0,0,0,0,0,2,166478,0,0,0,0,0,0,0,0,19,459723,1,1836,1,1836,0,0,1,1836,70,1241362,2,3387,3,8022,0,0,2,3387,164,1870621,9,31434,11,39052,3,13308,4,14739
30856877,1,978,0,0,0,0,0,0,0,0,7,18162,0,0,0,0,0,0,0,0,42,89856,1,798,0,0,0,0,0,0,125,237784,6,5431,6,8059,1,162,1,879,243,372762,8,7449,8,10077,2,392,1,879
30856878,1,978,0,0,0,0,0,0,0,0,7,18162,0,0,0,0,0,0,0,0,42,89856,1,798,0,0,0,0,0,0,125,237784,6,5431,6,8059,1,162,1,879,243,372762,8,7449,8,10077,2,392,1,879
30856879,0,0,0,0,0,0,0,0,0,0,5,110443,0,0,1,1611,0,0,0,0,27,456554,1,570,11,27871,1,16083,1,570,61,1662175,2,5628,15,61213,1,16083,2,5628,118,2425948,8,12144,26,128594,3,19802,3,9312
30856880,0,0,0,0,0,0,0,0,0,0,2,65475,0,0,0,0,0,0,0,0,25,353666,0,0,0,0,0,0,0,0,86,1124307,0,0,6,93226,0,0,0,0,154,1726976,2,2784,11,180214,2,33894,1,2457
30857079,3,897,0,0,0,0,0,0,0,0,41,12033,0,0,0,0,0,0,0,0,206,64038,0,0,0,0,0,0,0,0,366,181953,1,1371,0,0,0,0,0,0,445,401479,2,1925,9,93072,0,0,0,0
30857080,3,897,0,0,0,0,0,0,0,0,41,12033,0,0,0,0,0,0,0,0,206,64038,0,0,0,0,0,0,0,0,366,181953,1,1371,0,0,0,0,0,0,445,401479,2,1925,9,93072,0,0,0,0
30857081,0,0,0,0,0,0,0,0,0,0,8,20058,0,0,0,0,0,0,0,0,28,90855,0,0,0,0,0,0,0,0,70,226863,0,0,3,23760,0,0,0,0,116,456230,0,0,7,47268,0,0,0,0
30857082,1,1239,0,0,0,0,0,0,0,0,9,38097,0,0,0,0,0,0,0,0,33,64435,0,0,1,7806,0,0,0,0,88,259228,1,327,6,49355,1,222,0,0,174,648699,1,327,12,126471,3,45813,0,0
30857083,2,7752,0,0,0,0,0,0,0,0,9,32883,0,0,0,0,0,0,0,0,37,67325,0,0,1,222,1,222,0,0,86,250453,1,327,6,47837,2,14376,0,0,182,659614,2,2355,12,126471,3,45813,0,0
30857084,2,7752,0,0,0,0,0,0,0,0,10,41718,0,0,0,0,0,0,0,0,37,75017,0,0,2,8028,1,222,0,0,88,257710,1,327,6,47837,2,14376,0,0,179,652927,1,327,12,126471,3,45813,0,0
30857085,0,0,0,0,0,0,0,0,0,0,7,29997,0,0,0,0,0,0,0,0,34,67654,0,0,1,222,1,222,0,0,88,281338,1,2028,6,47837,2,14376,0,0,190,602781,2,2355,12,126471,3,45813,0,0
30857086,1,1221,0,0,0,0,0,0,0,0,8,31443,0,0,0,0,0,0,0,0,35,67011,0,0,1,222,1,222,0,0,87,257375,2,2355,6,47837,2,14376,0,0,186,613449,2,2355,12,126471,3,45813,0,0
30857087,0,0,0,0,0,0,0,0,0,0,10,39917,1,14010,1,14010,0,0,0,0,34,200421,3,43509,6,63150,1,4101,1,4947,110,773744,6,62124,17,149851,2,20622,2,6783,209,1280698,9,79953,39,268789,6,32082,5,24612
30857088,1,4035,0,0,0,0,0,0,0,0,10,21445,1,945,1,945,1,945,1,945,48,93181,1,945,2,3087,1,945,1,945,165,269054,4,20352,2,3087,1,945,1,945,286,440501,7,54231,5,29772,1,945,1,945
30857089,0,0,0,0,0,0,0,0,0,0,10,39816,0,0,0,0,0,0,0,0,45,186288,1,5412,5,50262,0,0,0,0,126,440534,4,78741,9,127791,0,0,0,0,326,730359,4,78741,12,202725,0,0,0,0
30857090,2,657,0,0,0,0,0,0,0,0,28,17259,1,1470,2,4812,0,0,1,1470,158,66831,1,1470,2,4812,0,0,1,1470,440,203962,5,14400,7,18309,1,7812,2,2529,719,402544,7,18129,10,22479,1,7812,2,2529
30857091,2,657,0,0,0,0,0,0,0,0,28,17259,1,1470,2,4812,0,0,1,1470,158,66831,1,1470,2,4812,0,0,1,1470,440,203962,5,14400,7,18309,1,7812,2,2529,719,402544,7,18129,10,22479,1,7812,2,2529
30857092,1,309,0,0,0,0,0,0,0,0,31,12162,1,1470,1,1470,0,0,1,1470,177,69036,1,1470,2,4812,0,0,1,1470,394,208062,6,17760,8,21669,1,7812,2,2529,636,428565,7,39663,9,43572,1,7812,2,2529
30857093,1,309,0,0,0,0,0,0,0,0,31,12162,1,1470,1,1470,0,0,1,1470,177,69036,1,1470,2,4812,0,0,1,1470,394,208062,6,17760,8,21669,1,7812,2,2529,636,428565,7,39663,9,43572,1,7812,2,2529
30856432,1,2718,0,0,0,0,0,0,0,0,14,9762,0,0,0,0,0,0,0,0,95,50167,0,0,1,79,0,0,0,0,294,187355,2,261,8,44126,1,10752,0,0,538,368149,4,733,11,45897,1,10752,1,259
30856433,1,2718,0,0,0,0,0,0,0,0,14,9762,0,0,0,0,0,0,0,0,95,50167,0,0,1,79,0,0,0,0,294,187355,2,261,8,44126,1,10752,0,0,538,368149,4,733,11,45897,1,10752,1,259
30856434,1,2718,0,0,0,0,0,0,0,0,14,9762,0,0,0,0,0,0,0,0,95,50167,0,0,1,79,0,0,0,0,294,187355,2,261,8,44126,1,10752,0,0,538,368149,4,733,11,45897,1,10752,1,259
30856435,1,2718,0,0,0,0,0,0,0,0,14,9762,0,0,0,0,0,0,0,0,95,50167,0,0,1,79,0,0,0,0,294,187355,2,261,8,44126,1,10752,0,0,538,368149,4,733,11,45897,1,10752,1,259
30856436,1,2406,0,0,0,0,0,0,0,0,9,18579,1,1788,1,1788,0,0,0,0,45,107649,5,5493,5,8121,0,0,1,879,139,297373,6,7057,8,9964,0,0,1,879,200,443569,7,7219,10,13432,2,3468,1,879
30856437,1,2406,0,0,0,0,0,0,0,0,9,18579,1,1788,1,1788,0,0,0,0,45,107649,5,5493,5,8121,0,0,1,879,139,297373,6,7057,8,9964,0,0,1,879,200,443569,7,7219,10,13432,2,3468,1,879
30856438,0,0,0,0,0,0,0,0,0,0,8,10764,1,1788,1,1788,0,0,0,0,42,87438,3,2781,3,3768,0,0,1,879,137,292290,6,7057,8,9964,0,0,1,879,187,415347,6,7057,9,13270,1,3306,1,879
30856439,0,0,0,0,0,0,0,0,0,0,8,10764,1,1788,1,1788,0,0,0,0,42,87438,3,2781,3,3768,0,0,1,879,137,292290,6,7057,8,9964,0,0,1,879,187,415347,6,7057,9,13270,1,3306,1,879
30856440,0,0,0,0,0,0,0,0,0,0,3,154380,0,0,0,0,0,0,0,0,17,496086,1,5628,3,11031,1,5288,1,5628,89,1190088,4,9391,17,47375,4,16148,1,5628,182,1848352,12,27260,38,113707,6,31533,6,14000
30856441,0,0,0,0,0,0,0,0,0,0,3,154380,0,0,0,0,0,0,0,0,17,496086,1,5628,3,11031,1,5288,1,5628,89,1190088,4,9391,17,47375,4,16148,1,5628,182,1848352,12,27260,38,113707,6,31533,6,14000
30856442,0,0,0,0,0,0,0,0,0,0,11,26163,0,0,0,0,0,0,0,0,47,96211,1,1564,1,1564,0,0,0,0,149,244955,7,8932,6,8059,1,162,1,879,268,364034,9,10950,8,10077,2,392,1,879
30856443,0,0,0,0,0,0,0,0,0,0,11,26163,0,0,0,0,0,0,0,0,47,96211,1,1564,1,1564,0,0,0,0,149,244955,7,8932,6,8059,1,162,1,879,268,364034,9,10950,8,10077,2,392,1,879
30856444,0,0,0,0,0,0,0,0,0,0,4,66324,0,0,0,0,0,0,0,0,24,435697,1,3858,3,12598,0,0,1,3858,90,1304207,6,25935,13,65097,1,4230,5,25917,161,2389220,10,55790,23,126248,3,27138,6,30864
30856445,0,0,0,0,0,0,0,0,0,0,4,66324,0,0,0,0,0,0,0,0,25,416271,3,15210,3,15210,0,0,3,15210,88,1201244,6,25935,13,65097,1,4230,5,25917,162,2336113,11,41230,24,111688,2,9072,8,34370
30856682,3,876,0,0,0,0,0,0,0,0,44,21015,0,0,0,0,0,0,0,0,134,76761,1,5517,0,0,0,0,0,0,230,179292,6,29172,3,16812,3,16812,0,0,299,317079,8,33780,7,28974,4,18651,0,0
30856683,0,0,0,0,0,0,0,0,0,0,3,50176,0,0,1,11776,0,0,0,0,21,387731,3,5035,6,30443,0,0,2,3035,74,1103856,5,14107,14,87686,2,9072,3,7265,145,2362510,5,14107,28,351026,3,12600,3,7265
30856684,0,0,0,0,0,0,0,0,0,0,4,139270,0,0,0,0,0,0,0,0,26,375703,4,9877,8,61180,1,4842,2,3035,86,1349532,5,14107,18,105799,2,9072,3,7265,156,2546529,7,32191,28,346916,5,57036,3,7265
30856685,1,5673,0,0,0,0,0,0,0,0,12,52524,0,0,1,1884,0,0,0,0,45,166017,1,2625,6,11312,0,0,1,2625,147,529603,4,16941,52,164461,4,16476,4,16941,224,983101,7,64411,82,359392,5,90368,6,22107
30856686,0,0,0,0,0,0,0,0,0,0,9,42354,0,0,2,6504,0,0,0,0,51,188310,1,5427,13,44504,1,5427,1,5427,118,481789,5,59245,38,182547,4,16476,4,16941,193,907746,7,64411,68,410989,7,137831,6,22107
