FID,BTAWithin100m,BTAWithin100mWithAmenityData,BTAWithin100mWithNameData,BTAWithin100mWithReligionData,BTAWithin100mWithWebsiteData,BTAWithin225m,BTAWithin225mWithAmenityData,BTAWithin225mWithNameData,BTAWithin225mWithReligionData,BTAWithin225mWithWebsiteData,BTAWithin25m,BTAWithin25mWithAmenityData,BTAWithin25mWithNameData,BTAWithin400m,BTAWithin400mWithAmenityData,BTAWithin400mWithNameData,BTAWithin400mWithReligionData,BTAWithin400mWithWebsiteData,BTAWithin625m,BTAWithin625mWithAmenityData,BTAWithin625mWithNameData,BTAWithin625mWithReligionData,BTAWithin625mWithWebsiteData,BuildingsWithin100m,BuildingsWithin100mWithAmenityData,BuildingsWithin100mWithNameData,BuildingsWithin100mWithReligionData,BuildingsWithin100mWithWebsiteData,BuildingsWithin225m,BuildingsWithin225mWithAmenityData,BuildingsWithin225mWithNameData,BuildingsWithin225mWithReligionData,BuildingsWithin225mWithWebsiteData,BuildingsWithin25m,BuildingsWithin400m,BuildingsWithin400mWithAmenityData,BuildingsWithin400mWithNameData,BuildingsWithin400mWithReligionData,BuildingsWithin400mWithWebsiteData,BuildingsWithin625m,BuildingsWithin625mWithAmenityData,BuildingsWithin625mWithNameData,BuildingsWithin625mWithReligionData,BuildingsWithin625mWithWebsiteData,END_DAY_0,END_MONTH_0,END_TIME_0,END_TIME_1,START_DAY_1,START_TIME_0,START_TIME_1,VF_PLATSER_0,END_TIME_0_nan_mask,START_TIME_0_nan_mask,START_WEEKDAY_0_nan_mask,VEHICLE_0_nan_mask,VF_PLATS_TYP_0_nan_mask
30863625,17662.0,0.0,0.0,0.0,0.0,90084.0,0.0,0.0,0.0,0.0,2230.0,0.0,0.0,289311.0,0.0,0.0,0.0,0.0,612860.0,3033.0,2493.0,0.0,0.0,10,0,0,0,0,39,0,0,0,0,2,157,0,0,0,0,446,1,1,0,0,31,10,0,800,1,0,1600,11,0,0,0,1,1
30863626,17662.0,0.0,0.0,0.0,0.0,90084.0,0.0,0.0,0.0,0.0,2230.0,0.0,0.0,289311.0,0.0,0.0,0.0,0.0,612860.0,3033.0,2493.0,0.0,0.0,10,0,0,0,0,39,0,0,0,0,2,157,0,0,0,0,446,1,1,0,0,15,5,800,0,16,1600,0,11,1,1,1,1,1
30863627,17662.0,0.0,0.0,0.0,0.0,90084.0,0.0,0.0,0.0,0.0,2230.0,0.0,0.0,289311.0,0.0,0.0,0.0,0.0,612860.0,3033.0,2493.0,0.0,0.0,10,0,0,0,0,39,0,0,0,0,2,157,0,0,0,0,446,1,1,0,0,31,10,0,0,0,0,0,11,0,0,0,1,1
30863628,17662.0,0.0,0.0,0.0,0.0,90084.0,0.0,0.0,0.0,0.0,2230.0,0.0,0.0,289311.0,0.0,0.0,0.0,0.0,612860.0,3033.0,2493.0,0.0,0.0,10,0,0,0,0,39,0,0,0,0,2,157,0,0,0,0,446,1,1,0,0,15,5,800,0,16,1600,0,11,1,1,1,1,1
30863821,18027.0,0.0,0.0,0.0,0.0,52272.0,141.0,141.0,0.0,0.0,1101.0,0.0,0.0,168225.0,141.0,141.0,0.0,0.0,506630.0,10740.0,32945.0,3609.0,28133.0,61,0,0,0,0,170,1,1,0,0,1,297,1,1,0,0,691,4,12,1,4,15,5,800,0,16,1600,0,18,1,1,1,1,1
30863822,15954.0,0.0,0.0,0.0,0.0,91859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314015.0,4135.0,15581.0,3081.0,23921.0,671579.0,13384.0,43609.0,6690.0,35942.0,10,0,0,0,0,39,0,0,0,0,0,129,2,5,1,3,277,5,17,2,7,31,10,0,800,1,0,1600,10,0,0,0,1,1
30863823,15954.0,0.0,0.0,0.0,0.0,91859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314015.0,4135.0,15581.0,3081.0,23921.0,671579.0,13384.0,43609.0,6690.0,35942.0,10,0,0,0,0,39,0,0,0,0,0,129,2,5,1,3,277,5,17,2,7,15,5,800,0,16,1600,0,10,1,1,1,1,1
30863824,13218.0,0.0,0.0,0.0,0.0,60245.0,0.0,579.0,0.0,579.0,1368.0,0.0,0.0,195326.0,14619.0,15198.0,0.0,579.0,467232.0,16749.0,31074.0,0.0,2709.0,11,0,0,0,0,78,0,1,0,1,2,275,2,3,0,1,776,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
30863825,60933.0,3921.0,0.0,0.0,0.0,166975.0,7821.0,17799.0,0.0,8544.0,0.0,0.0,0.0,696192.0,342204.0,396420.0,0.0,346170.0,1017523.0,346434.0,464955.0,0.0,346170.0,11,1,0,0,0,52,2,4,0,1,0,118,4,12,0,3,253,6,18,0,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863826,60933.0,3921.0,0.0,0.0,0.0,166975.0,7821.0,17799.0,0.0,8544.0,0.0,0.0,0.0,696192.0,342204.0,396420.0,0.0,346170.0,1017523.0,346434.0,464955.0,0.0,346170.0,11,1,0,0,0,52,2,4,0,1,0,118,4,12,0,3,253,6,18,0,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30863827,61016.0,3921.0,0.0,0.0,0.0,167308.0,7821.0,17799.0,0.0,8544.0,0.0,0.0,0.0,695857.0,342204.0,396420.0,0.0,346170.0,1016185.0,346434.0,464955.0,0.0,346170.0,13,1,0,0,0,53,2,4,0,1,0,120,4,12,0,3,258,6,18,0,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30863828,61016.0,3921.0,0.0,0.0,0.0,167308.0,7821.0,17799.0,0.0,8544.0,0.0,0.0,0.0,695857.0,342204.0,396420.0,0.0,346170.0,1016185.0,346434.0,464955.0,0.0,346170.0,13,1,0,0,0,53,2,4,0,1,0,120,4,12,0,3,258,6,18,0,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30863829,13236.0,0.0,0.0,0.0,0.0,58119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185339.0,0.0,3183.0,0.0,0.0,450362.0,9195.0,18594.0,0.0,0.0,6,0,0,0,0,35,0,0,0,0,0,128,0,2,0,0,334,2,5,0,0,31,10,0,800,1,0,1600,9,0,0,0,1,1
30863830,13236.0,0.0,0.0,0.0,0.0,58119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185339.0,0.0,3183.0,0.0,0.0,450362.0,9195.0,18594.0,0.0,0.0,6,0,0,0,0,35,0,0,0,0,0,128,0,2,0,0,334,2,5,0,0,15,5,800,0,16,1600,0,9,1,1,1,1,1
30863831,17262.0,0.0,0.0,0.0,0.0,91564.0,0.0,1782.0,0.0,0.0,0.0,0.0,0.0,257681.0,0.0,1950.0,0.0,0.0,670753.0,6091.0,70504.0,3081.0,29609.0,8,0,0,0,0,51,0,1,0,0,0,98,0,2,0,0,277,3,14,1,6,31,10,0,800,1,0,1600,7,0,0,0,1,1
30863832,17262.0,0.0,0.0,0.0,0.0,91564.0,0.0,1782.0,0.0,0.0,0.0,0.0,0.0,257681.0,0.0,1950.0,0.0,0.0,670753.0,6091.0,70504.0,3081.0,29609.0,8,0,0,0,0,51,0,1,0,0,0,98,0,2,0,0,277,3,14,1,6,15,5,800,0,16,1600,0,7,1,1,1,1,1
30863833,16209.0,0.0,0.0,0.0,0.0,87043.0,0.0,1782.0,0.0,0.0,0.0,0.0,0.0,260965.0,1054.0,1950.0,0.0,0.0,656254.0,6091.0,67024.0,3081.0,29609.0,8,0,0,0,0,49,0,1,0,0,0,101,1,2,0,0,276,3,13,1,6,31,10,0,800,1,0,1600,21,0,0,0,1,1
30863834,16209.0,0.0,0.0,0.0,0.0,87043.0,0.0,1782.0,0.0,0.0,0.0,0.0,0.0,260965.0,1054.0,1950.0,0.0,0.0,656254.0,6091.0,67024.0,3081.0,29609.0,8,0,0,0,0,49,0,1,0,0,0,101,1,2,0,0,276,3,13,1,6,15,5,800,0,16,1600,0,21,1,1,1,1,1
30863835,10743.0,0.0,0.0,0.0,4785.0,48496.0,0.0,0.0,0.0,4785.0,0.0,0.0,0.0,174304.0,7194.0,40794.0,0.0,4785.0,590806.0,19101.0,171813.0,945.0,18726.0,5,0,0,0,1,13,0,0,0,1,0,87,3,4,0,1,274,6,12,1,4,0,0,0,0,0,800,0,0,1,1,1,1,1
30863441,20151.0,0.0,0.0,0.0,0.0,95094.0,0.0,4635.0,0.0,0.0,1539.0,0.0,0.0,210911.0,3693.0,8519.0,3693.0,0.0,415119.0,7590.0,12416.0,7590.0,0.0,7,0,0,0,0,46,0,1,0,0,1,169,1,3,1,0,481,2,4,2,0,15,5,800,1800,16,1600,900,0,1,1,1,1,1
30863442,17811.0,0.0,0.0,0.0,0.0,98409.0,0.0,4635.0,0.0,0.0,0.0,0.0,0.0,208346.0,3693.0,8519.0,3693.0,0.0,407684.0,7590.0,12416.0,7590.0,0.0,6,0,0,0,0,50,0,1,0,0,0,161,1,3,1,0,461,2,4,2,0,31,10,1800,800,1,900,1600,0,1,1,0,1,1
30863443,17811.0,0.0,0.0,0.0,0.0,98409.0,0.0,4635.0,0.0,0.0,0.0,0.0,0.0,208346.0,3693.0,8519.0,3693.0,0.0,407684.0,7590.0,12416.0,7590.0,0.0,6,0,0,0,0,50,0,1,0,0,0,161,1,3,1,0,461,2,4,2,0,15,5,800,1800,16,1600,900,0,1,1,1,1,1
30863444,19683.0,0.0,0.0,0.0,0.0,92496.0,0.0,4635.0,0.0,0.0,1539.0,0.0,0.0,214589.0,3693.0,8519.0,3693.0,0.0,413321.0,7590.0,12416.0,7590.0,0.0,8,0,0,0,0,45,0,1,0,0,1,181,1,3,1,0,504,2,4,2,0,31,10,1800,800,1,900,1600,0,1,1,0,1,1
30863445,19683.0,0.0,0.0,0.0,0.0,92496.0,0.0,4635.0,0.0,0.0,1539.0,0.0,0.0,214589.0,3693.0,8519.0,3693.0,0.0,413321.0,7590.0,12416.0,7590.0,0.0,8,0,0,0,0,45,0,1,0,0,1,181,1,3,1,0,504,2,4,2,0,15,5,800,1800,16,1600,900,0,1,1,1,1,1
30863446,17427.0,0.0,0.0,0.0,0.0,72393.0,0.0,0.0,0.0,0.0,1539.0,0.0,0.0,218750.0,3693.0,8519.0,3693.0,0.0,419219.0,7590.0,12416.0,7590.0,0.0,8,0,0,0,0,42,0,0,0,0,1,193,1,3,1,0,525,2,4,2,0,31,10,1800,800,1,900,1600,0,1,1,0,1,1
30863447,17427.0,0.0,0.0,0.0,0.0,72393.0,0.0,0.0,0.0,0.0,1539.0,0.0,0.0,218750.0,3693.0,8519.0,3693.0,0.0,419219.0,7590.0,12416.0,7590.0,0.0,8,0,0,0,0,42,0,0,0,0,1,193,1,3,1,0,525,2,4,2,0,15,5,800,1800,16,1600,900,0,1,1,1,1,1
30863448,11487.0,0.0,333.0,0.0,0.0,55888.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,191192.0,0.0,333.0,0.0,0.0,624435.0,6528.0,3127.0,480.0,1672.0,22,0,1,0,0,150,0,1,0,0,0,404,0,1,0,0,715,3,4,1,2,31,10,0,800,1,0,1600,4,0,0,0,1,1
30863449,11487.0,0.0,333.0,0.0,0.0,55888.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,191192.0,0.0,333.0,0.0,0.0,624435.0,6528.0,3127.0,480.0,1672.0,22,0,1,0,0,150,0,1,0,0,0,404,0,1,0,0,715,3,4,1,2,15,5,800,0,16,1600,0,4,1,1,1,1,1
30863450,9603.0,0.0,0.0,0.0,0.0,56181.0,0.0,333.0,0.0,0.0,3693.0,0.0,0.0,249188.0,0.0,333.0,0.0,0.0,647050.0,6972.0,3127.0,480.0,1672.0,19,0,0,0,0,117,0,1,0,0,1,336,0,1,0,0,678,6,4,1,2,31,10,0,800,1,0,1600,5,0,0,0,1,1
30863451,9603.0,0.0,0.0,0.0,0.0,56181.0,0.0,333.0,0.0,0.0,3693.0,0.0,0.0,249188.0,0.0,333.0,0.0,0.0,647050.0,6972.0,3127.0,480.0,1672.0,19,0,0,0,0,117,0,1,0,0,1,336,0,1,0,0,678,6,4,1,2,15,5,800,0,16,1600,0,5,1,1,1,1,1
30863452,20215.0,0.0,0.0,0.0,0.0,82150.0,0.0,0.0,0.0,0.0,3900.0,0.0,0.0,186891.0,4230.0,1162.0,0.0,0.0,676852.0,17997.0,211208.0,0.0,1995.0,12,0,0,0,0,55,0,0,0,0,1,156,2,2,0,0,260,4,10,0,1,31,10,0,800,1,0,1200,0,0,0,0,1,1
30863453,20215.0,0.0,0.0,0.0,0.0,82150.0,0.0,0.0,0.0,0.0,3900.0,0.0,0.0,186891.0,4230.0,1162.0,0.0,0.0,676852.0,17997.0,211208.0,0.0,1995.0,12,0,0,0,0,55,0,0,0,0,1,156,2,2,0,0,260,4,10,0,1,15,5,800,0,16,1200,0,0,1,1,1,1,1
30863454,18524.0,0.0,3150.0,0.0,0.0,51458.0,16040.0,32914.0,0.0,22622.0,2200.0,0.0,0.0,264759.0,28385.0,227310.0,1251.0,207596.0,1450187.0,29612.0,1225356.0,2478.0,214493.0,7,0,2,0,0,17,2,10,0,3,1,40,5,24,1,8,79,6,40,2,9,0,0,0,0,0,0,0,0,0,0,0,1,1
30863455,15390.0,0.0,0.0,0.0,0.0,67124.0,0.0,579.0,0.0,579.0,0.0,0.0,0.0,192050.0,14619.0,22818.0,0.0,579.0,469375.0,16749.0,24948.0,0.0,2709.0,11,0,0,0,0,83,0,1,0,1,0,281,2,4,0,1,803,3,5,0,2,0,0,0,0,0,0,0,28,0,0,0,1,1
30864100,13440.0,0.0,0.0,0.0,0.0,41571.0,0.0,0.0,0.0,0.0,1029.0,0.0,0.0,141758.0,0.0,5844.0,0.0,0.0,464378.0,0.0,5844.0,0.0,0.0,30,0,0,0,0,69,0,0,0,0,4,269,0,1,0,0,804,0,1,0,0,15,5,800,1800,16,1600,800,0,1,1,1,1,1
30864101,32463.0,0.0,0.0,0.0,0.0,125166.0,0.0,20769.0,0.0,0.0,0.0,0.0,0.0,256551.0,14307.0,66945.0,0.0,0.0,509143.0,14565.0,67662.0,0.0,0.0,8,0,0,0,0,23,0,1,0,0,0,40,2,6,0,0,381,3,8,0,0,0,0,0,0,0,600,0,0,1,1,1,1,1
30864102,67620.0,3921.0,8505.0,0.0,0.0,143504.0,7821.0,9697.0,0.0,0.0,0.0,0.0,0.0,690468.0,339273.0,393489.0,0.0,346170.0,1015202.0,346434.0,464955.0,0.0,346170.0,9,1,1,0,0,53,2,4,0,0,0,122,3,11,0,3,273,6,18,0,3,31,10,1900,800,1,900,1600,0,1,1,0,1,1
30864103,67620.0,3921.0,8505.0,0.0,0.0,143504.0,7821.0,9697.0,0.0,0.0,0.0,0.0,0.0,690468.0,339273.0,393489.0,0.0,346170.0,1015202.0,346434.0,464955.0,0.0,346170.0,9,1,1,0,0,53,2,4,0,0,0,122,3,11,0,3,273,6,18,0,3,15,5,800,1900,16,1600,900,0,1,1,1,1,1
30864104,44850.0,0.0,1659.0,0.0,0.0,270510.0,8970.0,11571.0,0.0,8970.0,0.0,0.0,0.0,824162.0,19305.0,73965.0,10335.0,35668.0,2982164.0,83850.0,279173.0,27420.0,174954.0,5,0,1,0,0,22,1,3,0,1,0,65,3,12,2,2,215,10,39,6,10,0,0,0,0,0,0,0,0,0,0,0,1,1
30864105,66441.0,0.0,1659.0,0.0,0.0,240780.0,8970.0,11571.0,0.0,8970.0,0.0,0.0,0.0,810992.0,19305.0,73965.0,10335.0,35668.0,2935357.0,83850.0,278126.0,27420.0,173907.0,6,0,1,0,0,21,1,3,0,1,0,64,3,12,2,2,216,10,38,6,9,0,0,0,0,0,0,0,0,0,0,0,1,1
30864106,43165.0,0.0,0.0,0.0,0.0,143665.0,0.0,0.0,0.0,0.0,4301.0,0.0,0.0,339061.0,3033.0,0.0,0.0,0.0,580869.0,3033.0,2493.0,0.0,0.0,11,0,0,0,0,60,0,0,0,0,1,142,1,0,0,0,278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30864107,7461.0,0.0,0.0,0.0,0.0,57078.0,0.0,0.0,0.0,0.0,1389.0,0.0,0.0,209904.0,1590.0,633.0,0.0,0.0,451695.0,1590.0,9717.0,0.0,0.0,22,0,0,0,0,153,0,0,0,0,1,424,1,2,0,0,809,1,5,0,0,31,10,2200,1500,1,600,1800,0,1,1,0,1,1
30864108,7461.0,0.0,0.0,0.0,0.0,57078.0,0.0,0.0,0.0,0.0,1389.0,0.0,0.0,209904.0,1590.0,633.0,0.0,0.0,451695.0,1590.0,9717.0,0.0,0.0,22,0,0,0,0,153,0,0,0,0,1,424,1,2,0,0,809,1,5,0,0,15,5,1500,2200,16,1800,600,0,1,1,1,1,1
30864109,90391.0,0.0,63256.0,0.0,0.0,221505.0,0.0,103189.0,0.0,6030.0,0.0,0.0,0.0,540734.0,6006.0,283957.0,0.0,12996.0,1300318.0,13632.0,637287.0,6438.0,108061.0,3,0,1,0,0,14,0,4,0,1,0,44,1,12,0,2,123,5,27,2,8,0,0,0,0,0,800,0,0,1,1,1,1,1
30864110,86776.0,0.0,69286.0,0.0,6030.0,191121.0,0.0,82387.0,0.0,6030.0,0.0,0.0,0.0,551489.0,6006.0,283957.0,0.0,12996.0,1252558.0,7194.0,630849.0,0.0,101623.0,3,0,2,0,1,12,0,3,0,1,0,43,1,12,0,2,113,3,25,0,6,0,0,0,0,0,800,0,0,1,1,1,1,1
30864111,23415.0,0.0,0.0,0.0,0.0,54231.0,0.0,0.0,0.0,0.0,1878.0,0.0,0.0,156427.0,0.0,12016.0,0.0,0.0,394849.0,369.0,12385.0,0.0,0.0,23,0,0,0,0,69,0,0,0,0,1,241,0,5,0,0,1023,1,6,0,0,31,10,0,800,1,0,1600,0,0,0,0,1,1
30864112,23415.0,0.0,0.0,0.0,0.0,54231.0,0.0,0.0,0.0,0.0,1878.0,0.0,0.0,156427.0,0.0,12016.0,0.0,0.0,394849.0,369.0,12385.0,0.0,0.0,23,0,0,0,0,69,0,0,0,0,1,241,0,5,0,0,1023,1,6,0,0,15,5,800,0,16,1600,0,0,1,1,1,1,1
30864113,42657.0,0.0,1659.0,0.0,0.0,216078.0,8970.0,11571.0,0.0,8970.0,0.0,0.0,0.0,759532.0,19305.0,42578.0,10335.0,8970.0,2974469.0,88797.0,284762.0,32367.0,173907.0,4,0,1,0,0,19,1,3,0,1,0,62,3,11,2,1,220,11,39,7,9,0,0,0,0,0,0,0,0,0,0,0,1,1
30864114,43108.0,6246.0,8955.0,0.0,0.0,177055.0,22965.0,20364.0,5352.0,0.0,0.0,0.0,0.0,379628.0,25409.0,36758.0,5352.0,230.0,620698.0,29129.0,40628.0,5352.0,230.0,11,1,2,0,0,67,5,4,1,0,0,174,7,6,1,1,399,8,8,1,1,31,10,0,800,1,0,1600,18,0,0,0,1,1
30863629,9495.0,0.0,0.0,0.0,0.0,53115.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,216070.0,0.0,47562.0,0.0,0.0,479384.0,10200.0,130932.0,1263.0,0.0,5,0,0,0,0,39,0,0,0,0,1,92,0,4,0,0,214,5,19,1,0,31,10,0,800,1,0,1600,25,0,0,0,1,1
30863630,9495.0,0.0,0.0,0.0,0.0,53115.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,216070.0,0.0,47562.0,0.0,0.0,479384.0,10200.0,130932.0,1263.0,0.0,5,0,0,0,0,39,0,0,0,0,1,92,0,4,0,0,214,5,19,1,0,15,5,800,0,16,1600,0,25,1,1,1,1,1
30863631,65513.0,4230.0,31095.0,4230.0,4230.0,568622.0,12742.0,49021.0,5900.0,9072.0,0.0,0.0,0.0,1400999.0,36031.0,127483.0,11123.0,27138.0,3092707.0,47401.0,263216.0,22475.0,151882.0,5,1,2,1,1,36,4,8,2,2,0,90,7,20,4,3,200,10,36,6,8,0,0,0,0,0,0,0,0,0,0,0,1,1
30863632,46372.0,0.0,32946.0,0.0,0.0,110977.0,0.0,50025.0,0.0,0.0,1092.0,0.0,0.0,250488.0,0.0,62982.0,0.0,12957.0,596452.0,16702.0,79585.0,4380.0,28414.0,8,0,1,0,0,35,0,2,0,0,1,97,0,3,0,1,357,5,8,1,5,31,10,0,800,1,0,1600,10,0,0,0,1,1
30863633,46372.0,0.0,32946.0,0.0,0.0,110977.0,0.0,50025.0,0.0,0.0,1092.0,0.0,0.0,250488.0,0.0,62982.0,0.0,12957.0,596452.0,16702.0,79585.0,4380.0,28414.0,8,0,1,0,0,35,0,2,0,0,1,97,0,3,0,1,357,5,8,1,5,15,5,800,0,16,1600,0,10,1,1,1,1,1
30863634,5022.0,0.0,0.0,0.0,0.0,58853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141235.0,0.0,0.0,0.0,0.0,306250.0,0.0,405.0,0.0,0.0,8,0,0,0,0,102,0,0,0,0,0,156,0,0,0,0,255,0,1,0,0,0,0,900,1800,0,700,1400,0,1,1,0,1,1
30863635,5022.0,0.0,0.0,0.0,0.0,58853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141235.0,0.0,0.0,0.0,0.0,306250.0,0.0,405.0,0.0,0.0,8,0,0,0,0,102,0,0,0,0,0,156,0,0,0,0,255,0,1,0,0,0,0,1800,900,0,1400,700,0,1,1,0,1,1
30863636,26475.0,0.0,369.0,0.0,0.0,91509.0,0.0,4305.0,0.0,0.0,0.0,0.0,0.0,243570.0,0.0,5868.0,0.0,0.0,441728.0,0.0,33575.0,0.0,0.0,25,0,1,0,0,170,0,4,0,0,0,492,0,5,0,0,929,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30863637,12906.0,0.0,0.0,0.0,0.0,62268.0,0.0,0.0,0.0,0.0,3048.0,0.0,0.0,206670.0,8652.0,16851.0,0.0,579.0,509283.0,14619.0,22818.0,0.0,579.0,15,0,0,0,0,91,0,0,0,0,3,289,1,3,0,1,853,2,4,0,1,31,10,900,900,1,700,1500,0,1,1,0,1,1
30863638,12906.0,0.0,0.0,0.0,0.0,62268.0,0.0,0.0,0.0,0.0,3048.0,0.0,0.0,206670.0,8652.0,16851.0,0.0,579.0,509283.0,14619.0,22818.0,0.0,579.0,15,0,0,0,0,91,0,0,0,0,3,289,1,3,0,1,853,2,4,0,1,15,5,900,900,16,1500,700,0,1,1,1,1,1
30863639,12906.0,0.0,0.0,0.0,0.0,62268.0,0.0,0.0,0.0,0.0,3048.0,0.0,0.0,206670.0,8652.0,16851.0,0.0,579.0,509283.0,14619.0,22818.0,0.0,579.0,15,0,0,0,0,91,0,0,0,0,3,289,1,3,0,1,853,2,4,0,1,31,10,1800,900,16,1500,700,0,1,1,0,1,1
30863640,12906.0,0.0,0.0,0.0,0.0,62268.0,0.0,0.0,0.0,0.0,3048.0,0.0,0.0,206670.0,8652.0,16851.0,0.0,579.0,509283.0,14619.0,22818.0,0.0,579.0,15,0,0,0,0,91,0,0,0,0,3,289,1,3,0,1,853,2,4,0,1,15,5,900,900,16,1500,700,0,1,1,1,1,1
30863641,26280.0,0.0,0.0,0.0,0.0,84895.0,0.0,6296.0,0.0,6296.0,0.0,0.0,0.0,215314.0,0.0,6296.0,0.0,6296.0,404325.0,3897.0,27797.0,3897.0,6296.0,15,0,0,0,0,54,0,1,0,1,0,142,0,1,0,1,358,1,6,1,1,31,10,0,800,1,0,1600,26,0,0,0,1,1
30863836,24834.0,0.0,0.0,0.0,0.0,112584.0,16674.0,43890.0,0.0,0.0,0.0,0.0,0.0,350013.0,50256.0,66258.0,945.0,945.0,662983.0,65232.0,91752.0,945.0,945.0,9,0,0,0,0,37,1,5,0,0,0,151,7,9,1,1,346,9,11,1,1,0,0,800,0,0,1200,0,0,1,1,1,1,1
30863837,12145.0,0.0,4961.0,0.0,0.0,61491.0,0.0,4961.0,0.0,0.0,621.0,0.0,0.0,155119.0,0.0,4961.0,0.0,0.0,434128.0,0.0,4961.0,0.0,0.0,34,0,2,0,0,135,0,2,0,0,3,424,0,2,0,0,1266,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30863838,16725.0,0.0,0.0,0.0,0.0,73656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159978.0,3306.0,3306.0,0.0,0.0,338656.0,3306.0,4046.0,0.0,740.0,8,0,0,0,0,38,0,0,0,0,0,84,1,1,0,0,184,1,2,0,1,31,10,0,800,1,0,1600,18,0,0,0,1,1
30863839,16725.0,0.0,0.0,0.0,0.0,73656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159978.0,3306.0,3306.0,0.0,0.0,338656.0,3306.0,4046.0,0.0,740.0,8,0,0,0,0,38,0,0,0,0,0,84,1,1,0,0,184,1,2,0,1,15,5,800,0,16,1600,0,18,1,1,1,1,1
30863840,16164.0,0.0,0.0,0.0,0.0,43419.0,3306.0,3306.0,0.0,0.0,0.0,0.0,0.0,150740.0,3306.0,3306.0,0.0,0.0,372825.0,3447.0,4187.0,0.0,740.0,5,0,0,0,0,24,1,1,0,0,0,78,1,1,0,0,279,2,3,0,1,31,10,0,800,1,0,1600,10,0,0,0,1,1
30863841,16164.0,0.0,0.0,0.0,0.0,43419.0,3306.0,3306.0,0.0,0.0,0.0,0.0,0.0,150740.0,3306.0,3306.0,0.0,0.0,372825.0,3447.0,4187.0,0.0,740.0,5,0,0,0,0,24,1,1,0,0,0,78,1,1,0,0,279,2,3,0,1,15,5,800,0,16,1600,0,10,1,1,1,1,1
30863842,15204.0,0.0,0.0,0.0,0.0,89285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282475.0,0.0,8118.0,0.0,0.0,561851.0,0.0,27463.0,0.0,2067.0,7,0,0,0,0,34,0,0,0,0,0,129,0,4,0,0,251,0,9,0,1,31,10,0,800,1,0,1600,30,0,0,0,1,1
30863843,15204.0,0.0,0.0,0.0,0.0,89285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282475.0,0.0,8118.0,0.0,0.0,561851.0,0.0,27463.0,0.0,2067.0,7,0,0,0,0,34,0,0,0,0,0,129,0,4,0,0,251,0,9,0,1,15,5,800,0,16,1600,0,30,1,1,1,1,1
30863844,112425.0,24552.0,24552.0,0.0,0.0,352872.0,35976.0,43203.0,11424.0,0.0,0.0,0.0,0.0,733330.0,61596.0,80957.0,22776.0,0.0,1882623.0,92781.0,206617.0,28470.0,29592.0,3,1,1,0,0,31,3,6,2,0,0,110,7,17,4,0,217,11,34,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1
30863845,76374.0,0.0,0.0,0.0,0.0,282657.0,0.0,26856.0,0.0,0.0,0.0,0.0,0.0,652543.0,3954.0,170872.0,3954.0,6556.0,1401297.0,5382.0,292771.0,3954.0,6556.0,4,0,0,0,0,27,0,7,0,0,0,69,1,14,1,1,146,2,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30863846,21858.0,0.0,0.0,0.0,0.0,83255.0,1677.0,7586.0,1677.0,0.0,0.0,0.0,0.0,273176.0,1677.0,7586.0,1677.0,0.0,623127.0,3356.0,19915.0,1677.0,842.0,6,0,0,0,0,32,1,3,1,0,0,86,1,3,1,0,320,4,7,1,1,31,10,0,800,1,0,1600,10,0,0,0,1,1
30863847,21858.0,0.0,0.0,0.0,0.0,83255.0,1677.0,7586.0,1677.0,0.0,0.0,0.0,0.0,273176.0,1677.0,7586.0,1677.0,0.0,623127.0,3356.0,19915.0,1677.0,842.0,6,0,0,0,0,32,1,3,1,0,0,86,1,3,1,0,320,4,7,1,1,15,5,800,0,16,1600,0,10,1,1,1,1,1
30863848,11289.0,663.0,663.0,663.0,0.0,37008.0,663.0,663.0,663.0,0.0,1437.0,0.0,0.0,154900.0,6429.0,14365.0,6429.0,7936.0,380962.0,6429.0,18409.0,6429.0,7936.0,20,1,1,1,0,70,1,1,1,0,2,185,2,4,2,2,323,2,6,2,2,0,0,0,0,0,0,0,2,0,0,0,1,1
