FID,BuildingsWithin25m,BTAWithin25m,BuildingsWithin25mWithamenityData,BTAWithin25mWithamenityData,BuildingsWithin25mWithnameData,BTAWithin25mWithnameData,BuildingsWithin25mWithwebsiteData,BTAWithin25mWithwebsiteData,BuildingsWithin25mWithreligionData,BTAWithin25mWithreligionData,BuildingsWithin100m,BTAWithin100m,BuildingsWithin100mWithamenityData,BTAWithin100mWithamenityData,BuildingsWithin100mWithnameData,BTAWithin100mWithnameData,BuildingsWithin100mWithwebsiteData,BTAWithin100mWithwebsiteData,BuildingsWithin100mWithreligionData,BTAWithin100mWithreligionData,BuildingsWithin225m,BTAWithin225m,BuildingsWithin225mWithamenityData,BTAWithin225mWithamenityData,BuildingsWithin225mWithnameData,BTAWithin225mWithnameData,BuildingsWithin225mWithwebsiteData,BTAWithin225mWithwebsiteData,BuildingsWithin225mWithreligionData,BTAWithin225mWithreligionData,BuildingsWithin400m,BTAWithin400m,BuildingsWithin400mWithamenityData,BTAWithin400mWithamenityData,BuildingsWithin400mWithnameData,BTAWithin400mWithnameData,BuildingsWithin400mWithwebsiteData,BTAWithin400mWithwebsiteData,BuildingsWithin400mWithreligionData,BTAWithin400mWithreligionData,BuildingsWithin625m,BTAWithin625m,BuildingsWithin625mWithamenityData,BTAWithin625mWithamenityData,BuildingsWithin625mWithnameData,BTAWithin625mWithnameData,BuildingsWithin625mWithwebsiteData,BTAWithin625mWithwebsiteData,BuildingsWithin625mWithreligionData,BTAWithin625mWithreligionData
30868644,0,0,0,0,0,0,0,0,0,0,4,127519,0,0,0,0,0,0,0,0,26,601443,0,0,1,35,1,35,0,0,84,1486348,5,10440,11,58389,2,12751,3,8181,147,2473827,7,23758,27,127107,3,25499,4,8751
30868645,0,0,0,0,0,0,0,0,0,0,4,125336,0,0,0,0,0,0,0,0,28,580742,0,0,1,35,1,35,0,0,84,1474726,5,10440,9,42589,2,12751,3,8181,151,2466879,7,23758,25,134700,3,25499,4,8751
30868646,0,0,0,0,0,0,0,0,0,0,4,125336,0,0,0,0,0,0,0,0,28,602992,0,0,1,35,1,35,0,0,84,1482981,5,10440,10,58359,2,12751,3,8181,153,2445606,7,23758,26,135497,3,25499,4,8751
30868647,0,0,0,0,0,0,0,0,0,0,5,170681,0,0,0,0,0,0,0,0,24,553113,0,0,1,35,1,35,0,0,84,1441251,5,10440,11,58389,2,12751,3,8181,149,2477666,7,23758,29,135332,3,25499,4,8751
30868648,0,0,0,0,0,0,0,0,0,0,5,156205,0,0,0,0,0,0,0,0,22,524962,0,0,1,35,1,35,0,0,84,1455629,5,10440,11,58389,2,12751,3,8181,147,2610635,6,11010,27,138284,3,28834,4,8751
30868649,1,2370,0,0,0,0,0,0,0,0,10,27501,0,0,0,0,0,0,0,0,39,114577,0,0,0,0,0,0,0,0,112,416391,1,2028,4,36243,1,14154,0,0,190,660268,2,4656,6,37017,2,14376,0,0
30868650,0,0,0,0,0,0,0,0,0,0,8,29754,0,0,0,0,0,0,0,0,37,155895,1,2028,0,0,0,0,0,0,104,382774,1,2028,1,14154,1,14154,0,0,188,643425,2,4656,4,36243,1,14154,0,0
30868651,1,3516,0,0,0,0,0,0,0,0,7,18399,0,0,0,0,0,0,0,0,38,156819,1,2028,0,0,0,0,0,0,104,382774,1,2028,1,14154,1,14154,0,0,190,654453,2,4656,5,36795,1,14154,0,0
30868876,0,0,0,0,0,0,0,0,0,0,4,81624,1,1044,1,1044,0,0,1,1044,23,245907,1,1044,2,33525,0,0,1,1044,90,1061695,2,4281,5,83177,1,3237,2,4281,159,1603213,2,4281,12,148554,2,22693,2,4281
30868877,0,0,0,0,0,0,0,0,0,0,5,25968,0,0,0,0,0,0,0,0,21,332702,0,0,0,0,0,0,0,0,73,840722,4,9129,4,8996,0,0,2,8730,157,1568073,6,13602,17,38994,2,9256,4,13203
30868878,0,0,0,0,0,0,0,0,0,0,6,70764,0,0,0,0,0,0,0,0,27,296001,1,3102,2,3221,0,0,1,3102,74,857617,5,11124,6,15459,0,0,3,10725,152,1646133,6,11968,16,36723,3,10100,3,10725
30868879,0,0,0,0,0,0,0,0,0,0,8,130762,0,0,0,0,0,0,0,0,38,351681,1,3102,2,3221,0,0,1,3102,91,944089,4,11569,9,19045,1,844,3,10725,155,1720149,6,11968,15,35519,3,10100,3,10725
30868880,0,0,0,0,0,0,0,0,0,0,9,50249,0,0,1,35,1,35,0,0,28,471972,2,3633,3,3668,1,35,1,1620,74,1287081,2,3633,8,57398,1,35,1,1620,160,2190049,5,10440,27,151534,2,12751,3,8181
30868881,0,0,0,0,0,0,0,0,0,0,4,42107,0,0,0,0,0,0,0,0,17,171135,2,4371,3,6677,0,0,1,1227,62,1684388,2,4371,18,1070318,1,10314,1,1227,112,2139200,4,18429,32,1245703,6,142005,2,4911
30868886,0,0,0,0,0,0,0,0,0,0,11,34392,0,0,0,0,0,0,0,0,34,106340,0,0,0,0,0,0,0,0,94,428551,1,2028,1,15555,0,0,0,0,199,758147,5,35650,9,74032,2,42082,0,0
30868887,1,3564,0,0,0,0,0,0,0,0,11,33342,0,0,0,0,0,0,0,0,35,117611,0,0,0,0,0,0,0,0,93,452729,0,0,1,15555,0,0,0,0,201,772113,4,33064,10,74203,2,42082,0,0
30868888,0,0,0,0,0,0,0,0,0,0,6,27549,0,0,0,0,0,0,0,0,34,107783,0,0,0,0,0,0,0,0,93,427484,0,0,1,15555,0,0,0,0,197,739161,4,33064,9,63574,2,42082,0,0
30868889,0,0,0,0,0,0,0,0,0,0,12,40554,0,0,0,0,0,0,0,0,36,130664,0,0,0,0,0,0,0,0,98,496408,2,29956,2,42082,2,42082,0,0,191,754448,5,35650,7,70450,2,42082,0,0
30869115,0,0,0,0,0,0,0,0,0,0,3,39936,0,0,0,0,0,0,0,0,24,160176,1,1044,1,1044,0,0,1,1044,97,649797,1,1044,5,25149,0,0,1,1044,158,1028124,2,4281,13,116878,2,22693,2,4281
30869116,1,4980,0,0,0,0,0,0,0,0,9,18999,0,0,0,0,0,0,0,0,47,102372,1,3480,2,5139,0,0,0,0,119,263340,1,3480,3,5586,0,0,0,0,151,513518,1,3480,8,76863,0,0,0,0
30869121,0,0,0,0,0,0,0,0,0,0,16,24440,0,0,0,0,0,0,0,0,59,93081,0,0,1,108,1,108,0,0,187,251269,2,2229,2,846,2,846,1,738,400,403294,2,2229,2,846,2,846,1,738
30869126,0,0,0,0,0,0,0,0,0,0,7,76335,1,3684,2,4911,1,3684,1,3684,26,318682,3,3888,6,10057,1,3684,1,3684,62,1766096,4,14262,28,1051713,3,30141,1,3684,101,2066040,5,15489,35,1082304,4,54666,2,4911
30869127,0,0,0,0,0,0,0,0,0,0,6,49449,1,3684,2,4911,1,3684,1,3684,20,278429,3,3888,6,10057,1,3684,1,3684,63,1667214,4,14262,29,1044205,3,30141,1,3684,107,2096323,5,15489,34,1081620,4,54666,2,4911
30869128,0,0,0,0,0,0,0,0,0,0,1,42570,0,0,0,0,0,0,0,0,16,356771,1,3684,5,35778,2,19767,1,3684,67,1818025,4,14262,27,1041403,3,30141,1,3684,105,2328609,6,18633,34,1080220,3,30141,2,4911
30868425,0,0,0,0,0,0,0,0,0,0,9,21577,0,0,1,1292,0,0,0,0,42,78088,0,0,2,10346,1,9054,0,0,144,230946,2,1950,6,30115,2,10623,0,0,268,383039,2,1950,6,30115,2,10623,0,0
30868426,2,4602,0,0,0,0,0,0,0,0,10,22101,0,0,0,0,0,0,0,0,46,77340,1,2589,1,2589,0,0,1,2589,100,223692,1,2589,7,64251,1,2496,1,2589,158,435969,1,2589,13,146490,1,2496,1,2589
30868427,0,0,0,0,0,0,0,0,0,0,3,88746,0,0,0,0,0,0,0,0,23,172739,2,7290,6,26147,0,0,2,7290,82,342018,7,19587,14,47568,3,5176,2,7290,123,507108,7,19587,14,47568,3,5176,2,7290
30868430,0,0,0,0,0,0,0,0,0,0,7,32103,0,0,0,0,0,0,0,0,42,269861,3,38820,8,51803,0,0,0,0,119,594698,5,50244,20,86474,1,4101,2,11424,178,1190988,7,75735,32,205899,3,29592,2,11424
30868431,0,0,0,0,0,0,0,0,0,0,5,162350,0,0,0,0,0,0,0,0,39,408365,2,7623,5,10512,0,0,2,7623,106,1196247,6,14990,15,40430,4,13024,3,10725,179,1980823,9,16940,26,63807,5,16992,4,12276
30868432,2,2763,0,0,0,0,0,0,0,0,7,13053,0,0,0,0,0,0,0,0,25,251538,0,0,0,0,0,0,0,0,77,813095,2,3946,6,8774,1,844,1,3102,116,1317772,4,11569,10,34216,1,844,3,10725
30868433,0,0,0,0,0,0,0,0,0,0,2,36081,0,0,0,0,0,0,0,0,14,288300,1,3102,2,3221,0,0,1,3102,79,845005,1,3102,2,3221,0,0,1,3102,110,1255348,2,3249,5,3609,0,0,1,3102
30868434,0,0,0,0,0,0,0,0,0,0,2,69462,0,0,0,0,0,0,0,0,22,299287,0,0,0,0,0,0,0,0,62,630266,1,3102,2,3221,0,0,1,3102,97,1044618,1,3102,4,3462,0,0,1,3102
30868652,0,0,0,0,0,0,0,0,0,0,12,27855,0,0,0,0,0,0,0,0,38,155013,0,0,0,0,0,0,0,0,112,417082,1,2028,1,14154,1,14154,0,0,187,643570,2,4656,5,36795,1,14154,0,0
30868653,1,1359,0,0,0,0,0,0,0,0,11,31017,0,0,0,0,0,0,0,0,38,144529,0,0,0,0,0,0,0,0,109,402739,1,2028,2,29709,1,14154,0,0,192,658792,2,4656,6,37017,2,14376,0,0
30868654,2,6258,0,0,0,0,0,0,0,0,11,24036,0,0,0,0,0,0,0,0,39,155127,0,0,0,0,0,0,0,0,106,397720,1,2028,1,14154,1,14154,0,0,185,643970,2,4656,5,36795,1,14154,0,0
30868655,0,0,0,0,0,0,0,0,0,0,3,201840,0,0,0,0,0,0,0,0,18,570993,2,5628,3,19128,0,0,2,5628,79,1540460,6,19237,19,76887,2,25464,2,5628,121,2281595,8,24019,26,94431,4,28778,3,7131
30868656,1,45,0,0,0,0,0,0,0,0,9,58905,0,0,0,0,0,0,0,0,31,215863,5,19083,5,13025,2,4893,2,7290,95,481517,7,19587,12,32658,3,5176,2,7290,120,502817,7,19587,13,32895,3,5176,2,7290
30868657,0,0,0,0,0,0,0,0,0,0,5,21765,0,0,0,0,0,0,0,0,31,206785,0,0,4,15126,0,0,0,0,113,614359,0,0,4,15126,0,0,0,0,199,1193768,0,0,10,41247,0,0,0,0
30868658,0,0,0,0,0,0,0,0,0,0,5,37809,0,0,0,0,0,0,0,0,17,232447,0,0,0,0,0,0,0,0,45,710717,0,0,0,0,0,0,0,0,80,1149902,1,4233,1,4233,0,0,1,4233
30868659,0,0,0,0,0,0,0,0,0,0,1,42343,0,0,0,0,0,0,0,0,22,271253,0,0,0,0,0,0,0,0,56,910890,0,0,0,0,0,0,0,0,91,1259607,1,4233,1,4233,0,0,1,4233
30868660,0,0,0,0,0,0,0,0,0,0,9,22941,0,0,0,0,0,0,0,0,27,45864,0,0,0,0,0,0,0,0,89,218454,0,0,7,56994,0,0,0,0,163,476021,0,0,14,103863,0,0,0,0
30868661,0,0,0,0,0,0,0,0,0,0,5,113337,0,0,0,0,0,0,0,0,41,284388,3,43509,8,52764,0,0,1,4947,116,718257,5,50244,19,84950,1,4101,2,11424,179,1146598,8,79593,32,199614,3,29592,3,15282
30868662,1,4641,0,0,0,0,0,0,0,0,5,40248,1,24552,1,24552,0,0,0,0,33,341009,3,43509,3,43509,0,0,1,4947,107,728267,5,50244,19,100991,1,4101,2,11424,187,1247186,10,83811,34,206601,3,23892,6,28470
30868665,0,0,0,0,0,0,0,0,0,0,4,87615,0,0,0,0,0,0,0,0,30,411928,5,47328,6,48393,0,0,4,22776,89,1026941,6,61338,9,68565,0,0,4,22776,158,1742357,9,76002,24,149066,2,13071,6,28470
30868666,0,0,0,0,0,0,0,0,0,0,7,144619,0,0,1,1065,0,0,0,0,24,311864,4,22776,5,23841,0,0,4,22776,83,1121587,6,51186,8,56049,0,0,5,26634,151,1984128,10,80232,18,111976,2,13200,7,32700
30868667,0,0,0,0,0,0,0,0,0,0,4,60934,0,0,1,1065,0,0,0,0,24,342776,3,17829,4,18894,0,0,3,17829,77,1122386,6,51186,7,52251,0,0,5,26634,147,2005678,9,71262,15,110533,1,4230,7,32700
30868890,2,2745,0,0,0,0,0,0,0,0,12,23919,0,0,0,0,0,0,0,0,36,124385,0,0,0,0,0,0,0,0,97,482378,2,29956,2,43483,1,27928,0,0,201,770027,5,35650,8,73468,2,42082,0,0
30868891,1,3564,0,0,0,0,0,0,0,0,7,28359,0,0,0,0,0,0,0,0,36,120671,0,0,0,0,0,0,0,0,92,427355,0,0,1,15555,0,0,0,0,197,744015,4,33064,10,74203,2,42082,0,0
30868892,2,2745,0,0,0,0,0,0,0,0,11,20355,0,0,0,0,0,0,0,0,37,132023,0,0,0,0,0,0,0,0,98,487472,2,29956,1,27928,1,27928,0,0,196,759833,5,35650,7,70450,2,42082,0,0
30868897,0,0,0,0,0,0,0,0,0,0,5,12806,1,258,3,7629,0,0,0,0,46,158935,1,258,9,23948,1,4101,0,0,118,676953,4,55341,30,196293,2,20622,0,0,178,1152458,5,56961,39,251809,2,20622,1,1620
30868898,0,0,0,0,0,0,0,0,0,0,3,41274,0,0,0,0,0,0,0,0,35,161158,1,14010,3,33060,0,0,0,0,101,760852,6,62124,18,155400,4,26692,2,6783,207,1390570,9,79953,37,298623,9,74694,5,24612
30868899,0,0,0,0,0,0,0,0,0,0,9,35856,0,0,0,0,0,0,0,0,32,123845,0,0,0,0,0,0,0,0,98,530791,3,30436,4,53191,2,42082,0,0,180,757780,5,35650,5,68746,2,42082,0,0
30868900,0,0,0,0,0,0,0,0,0,0,5,31572,0,0,0,0,0,0,0,0,29,112473,0,0,0,0,0,0,0,0,97,516934,3,30436,4,53191,2,42082,0,0,182,759837,5,35650,5,68746,2,42082,0,0
30868901,0,0,0,0,0,0,0,0,0,0,8,39309,0,0,0,0,0,0,0,0,29,112599,0,0,0,0,0,0,0,0,97,520624,3,30436,4,53191,2,42082,0,0,181,748525,5,35650,5,68746,2,42082,0,0
30868902,0,0,0,0,0,0,0,0,0,0,4,27714,0,0,0,0,0,0,0,0,28,124944,0,0,0,0,0,0,0,0,98,513268,4,33064,4,53191,2,42082,0,0,180,747432,5,35650,5,68746,2,42082,0,0
30868905,0,0,0,0,0,0,0,0,0,0,4,49929,0,0,1,5970,0,0,0,0,27,173364,1,327,4,47114,0,0,0,0,71,624922,1,327,7,68279,0,0,0,0,164,1117787,1,327,10,100300,1,31437,0,0
30868208,1,2982,0,0,0,0,0,0,0,0,14,32461,1,4560,1,4560,0,0,0,0,52,185411,1,4560,2,11152,0,0,0,0,98,302088,1,4560,3,19591,0,0,0,0,163,468008,2,4965,6,28063,0,0,1,405
30868209,1,3294,0,0,0,0,0,0,0,0,11,39900,0,0,0,0,0,0,0,0,39,107764,1,4560,2,11152,0,0,0,0,123,392727,2,4965,4,12013,0,0,1,405,193,649585,2,4965,5,19624,0,0,1,405
30868210,0,0,0,0,0,0,0,0,0,0,9,52328,1,570,7,6694,0,0,1,570,27,654926,1,570,11,37762,1,16083,1,570,63,1697741,3,9312,17,75072,2,19767,3,9312,112,2343724,8,12144,26,115106,3,19802,3,9312
30868211,0,0,0,0,0,0,0,0,0,0,4,168775,0,0,0,0,0,0,0,0,33,623413,3,6807,5,26205,0,0,2,6561,80,1595929,3,6807,7,38956,2,12751,2,6561,140,2758010,8,23896,19,98038,4,29147,4,8751
30868212,1,4641,0,0,0,0,0,0,0,0,5,40248,1,24552,1,24552,0,0,0,0,31,256517,3,43509,4,44514,0,0,1,4947,110,743543,5,50244,20,108161,1,4101,2,11424,188,1248969,10,83811,35,214902,4,26692,6,28470
30868213,0,0,0,0,0,0,0,0,0,0,5,113337,0,0,0,0,0,0,0,0,39,267534,3,43509,7,51648,0,0,1,4947,117,720132,5,50244,19,84950,1,4101,2,11424,180,1123005,8,79593,33,203064,3,29592,3,15282
30868216,0,0,0,0,0,0,0,0,0,0,3,60447,0,0,0,0,0,0,0,0,41,254862,1,4080,1,4080,0,0,1,4080,147,518071,3,6049,6,7077,0,0,3,6049,201,773050,3,6049,10,15195,0,0,3,6049
30868217,0,0,0,0,0,0,0,0,0,0,3,60447,0,0,0,0,0,0,0,0,46,255849,1,4080,1,4080,0,0,1,4080,151,528241,3,6049,6,7077,0,0,3,6049,205,784645,3,6049,10,15195,0,0,3,6049
30868220,0,0,0,0,0,0,0,0,0,0,2,73058,0,0,0,0,0,0,0,0,19,252662,0,0,0,0,0,0,0,0,57,877969,0,0,0,0,0,0,0,0,100,1359858,2,4380,3,4499,0,0,1,4233
30868221,1,6675,0,0,0,0,0,0,0,0,4,49365,0,0,0,0,0,0,0,0,17,284096,0,0,0,0,0,0,0,0,52,678790,0,0,0,0,0,0,0,0,87,1193962,1,4233,1,4233,0,0,1,4233
30868439,0,0,0,0,0,0,0,0,0,0,3,51186,0,0,0,0,0,0,0,0,18,426980,0,0,1,5288,1,5288,0,0,91,949797,3,6027,19,57139,3,12784,1,5628,162,1693442,10,22158,35,104341,6,31533,5,10898
30868440,0,0,0,0,0,0,0,0,0,0,3,42456,0,0,0,0,0,0,0,0,17,126930,1,6900,0,0,0,0,0,0,66,462199,3,11793,4,42641,2,4893,0,0,133,811152,5,12297,9,126696,2,4893,0,0
30868441,0,0,0,0,0,0,0,0,0,0,2,978,0,0,0,0,0,0,0,0,16,126903,1,6900,0,0,0,0,0,0,65,463756,3,11793,4,42641,2,4893,0,0,138,827415,5,12297,9,126696,2,4893,0,0
30868442,0,0,0,0,0,0,0,0,0,0,2,41398,0,0,0,0,0,0,0,0,16,367754,1,1551,2,6186,0,0,1,1551,65,1074976,3,9203,3,8022,0,0,2,3387,161,1685474,7,20082,14,38136,3,13308,2,3387
30868443,0,0,0,0,0,0,0,0,0,0,4,121065,0,0,0,0,0,0,0,0,29,485149,1,1620,2,1655,1,35,1,1620,83,1206246,3,5136,8,25138,1,35,2,3123,170,2010326,5,10440,30,152699,2,12751,3,8181
30868444,0,0,0,0,0,0,0,0,0,0,4,56253,0,0,0,0,0,0,0,0,25,447903,1,1620,2,1655,1,35,1,1620,91,1120311,3,5136,10,19126,1,35,2,3123,172,1951365,7,19668,37,161850,3,21721,3,8181
30868445,0,0,0,0,0,0,0,0,0,0,4,39213,0,0,0,0,0,0,0,0,41,173310,1,2028,1,14154,1,14154,0,0,108,394646,2,4656,1,14154,1,14154,0,0,204,628692,4,7380,4,30411,1,14154,0,0
30868446,0,0,0,0,0,0,0,0,0,0,6,47703,0,0,0,0,0,0,0,0,44,182298,1,2028,1,14154,1,14154,0,0,109,374685,2,4656,1,14154,1,14154,0,0,203,655782,4,7380,5,36381,1,14154,0,0
30868447,0,0,0,0,0,0,0,0,0,0,7,50445,0,0,0,0,0,0,0,0,43,178434,1,2028,1,14154,1,14154,0,0,109,382563,2,4656,1,14154,1,14154,0,0,200,621984,4,7380,5,36381,1,14154,0,0
30868448,0,0,0,0,0,0,0,0,0,0,3,36891,0,0,0,0,0,0,0,0,38,169470,1,2028,1,14154,1,14154,0,0,106,379446,2,4656,1,14154,1,14154,0,0,202,605866,4,7380,3,29847,1,14154,0,0
30868449,1,2742,0,0,0,0,0,0,0,0,11,24036,0,0,0,0,0,0,0,0,38,153675,0,0,0,0,0,0,0,0,111,398878,1,2028,1,14154,1,14154,0,0,191,649021,2,4656,5,36795,1,14154,0,0
30868450,1,1359,0,0,0,0,0,0,0,0,11,31017,0,0,0,0,0,0,0,0,38,144529,0,0,0,0,0,0,0,0,112,410935,1,2028,3,35679,1,14154,0,0,191,660894,2,4656,6,37017,2,14376,0,0
30868451,2,3729,0,0,0,0,0,0,0,0,10,27501,0,0,0,0,0,0,0,0,37,112687,0,0,0,0,0,0,0,0,113,418281,1,2028,4,36243,1,14154,0,0,190,655333,2,4656,6,37017,2,14376,0,0
30868452,0,0,0,0,0,0,0,0,0,0,8,29754,0,0,0,0,0,0,0,0,39,156177,1,2028,0,0,0,0,0,0,106,391282,1,2028,1,14154,1,14154,0,0,191,651230,2,4656,4,36243,1,14154,0,0
30868453,2,6258,0,0,0,0,0,0,0,0,10,21666,0,0,0,0,0,0,0,0,38,153675,0,0,0,0,0,0,0,0,107,404251,1,2028,1,14154,1,14154,0,0,184,639655,2,4656,5,36795,1,14154,0,0
30868454,0,0,0,0,0,0,0,0,0,0,8,19353,0,0,0,0,0,0,0,0,39,155703,1,2028,0,0,0,0,0,0,108,406228,1,2028,1,14154,1,14154,0,0,188,641723,2,4656,5,36795,1,14154,0,0
30868670,0,0,0,0,0,0,0,0,0,0,5,94911,1,246,1,246,0,0,0,0,32,516050,3,6807,6,38921,1,12716,2,6561,84,1627976,3,6807,9,50844,2,12751,2,6561,139,2558778,8,23896,19,90786,5,30194,4,8751
30868671,1,2883,0,0,0,0,0,0,0,0,6,12081,0,0,0,0,0,0,0,0,25,58636,0,0,1,8439,0,0,0,0,77,201247,2,4965,4,19996,0,0,1,405,105,334190,2,4965,4,19996,0,0,1,405
30868676,0,0,0,0,0,0,0,0,0,0,3,119374,0,0,0,0,0,0,0,0,20,557442,0,0,1,13500,0,0,0,0,84,1663825,4,7377,18,66827,3,28834,3,7131,138,2600099,8,11625,27,124962,3,28834,4,8751
30868677,0,0,0,0,0,0,0,0,0,0,3,119374,0,0,0,0,0,0,0,0,21,613770,1,5058,2,18558,0,0,1,5058,85,1628479,4,7377,17,50744,2,12751,3,7131,146,2781482,9,24373,28,137710,4,41582,4,8751
30868678,0,0,0,0,0,0,0,0,0,0,4,27714,0,0,0,0,0,0,0,0,27,110412,0,0,0,0,0,0,0,0,101,522898,4,33064,4,53191,2,42082,0,0,183,756766,5,35650,5,68746,2,42082,0,0
30868679,0,0,0,0,0,0,0,0,0,0,5,31572,0,0,0,0,0,0,0,0,30,135999,0,0,0,0,0,0,0,0,100,522244,3,30436,4,53191,2,42082,0,0,182,740377,5,35650,5,68746,2,42082,0,0
30868680,0,0,0,0,0,0,0,0,0,0,5,35352,0,0,0,0,0,0,0,0,29,134304,0,0,0,0,0,0,0,0,103,573076,4,33064,4,53191,2,42082,0,0,188,765583,5,35650,5,68746,2,42082,0,0
30868681,0,0,0,0,0,0,0,0,0,0,6,41715,1,2013,1,2013,0,0,0,0,27,367107,1,2013,4,31666,1,35,0,0,70,1176608,2,3633,10,78465,1,35,1,1620,161,2053834,5,9507,33,177508,2,16118,3,7248
30868682,0,0,0,0,0,0,0,0,0,0,7,64262,1,2013,3,31631,0,0,0,0,27,342742,1,2013,3,31631,0,0,0,0,86,1016615,2,3633,12,94395,1,35,1,1620,156,1983240,2,3633,22,163518,1,35,1,1620
30868906,0,0,0,0,0,0,0,0,0,0,6,21492,0,0,0,0,0,0,0,0,41,206337,0,0,1,24207,0,0,0,0,111,575303,0,0,13,102439,0,0,0,0,166,1048103,2,3633,20,176728,0,0,1,1620
30868909,1,3450,0,0,0,0,0,0,0,0,6,96543,0,0,0,0,0,0,0,0,44,455916,2,7623,6,14980,0,0,2,7623,109,1413236,6,14990,13,31614,2,4208,3,10725,174,2072576,8,15389,19,49564,5,16992,3,10725
30868916,0,0,0,0,0,0,0,0,0,0,5,24366,0,0,0,0,0,0,0,0,33,178175,0,0,0,0,0,0,0,0,89,517451,3,30436,3,39037,1,27928,0,0,161,749412,5,35650,6,69898,2,42082,0,0
30868917,0,0,0,0,0,0,0,0,0,0,5,25224,0,0,0,0,0,0,0,0,34,181739,0,0,0,0,0,0,0,0,88,515371,3,30436,3,39037,1,27928,0,0,168,793523,5,35650,7,72916,2,42082,0,0
30868918,0,0,0,0,0,0,0,0,0,0,3,16206,0,0,0,0,0,0,0,0,31,175229,0,0,0,0,0,0,0,0,88,515423,2,28408,3,39037,1,27928,0,0,163,754140,5,35650,6,69898,2,42082,0,0
30868919,0,0,0,0,0,0,0,0,0,0,2,15342,0,0,0,0,0,0,0,0,29,179684,0,0,0,0,0,0,0,0,89,518783,2,28408,3,39037,1,27928,0,0,163,742827,5,35650,6,69898,2,42082,0,0
30868920,0,0,0,0,0,0,0,0,0,0,2,15342,0,0,0,0,0,0,0,0,31,209238,1,27928,1,27928,1,27928,0,0,93,551994,2,28408,3,39037,1,27928,0,0,162,745371,5,35650,6,69898,2,42082,0,0
30868222,1,2850,0,0,0,0,0,0,0,0,6,41088,0,0,0,0,0,0,0,0,34,143532,0,0,2,15726,0,0,0,0,99,286928,0,0,9,34274,0,0,0,0,210,673021,1,4080,10,38354,0,0,1,4080
30868223,0,0,0,0,0,0,0,0,0,0,9,94035,1,2688,2,2919,0,0,0,0,48,301981,4,15365,8,20249,0,0,3,12677,124,657212,5,17273,24,101028,0,0,3,12677,175,1181872,7,22967,40,192369,3,25150,5,18371
30868224,0,0,0,0,0,0,0,0,0,0,3,133231,0,0,1,21037,0,0,0,0,20,313871,0,0,3,50655,0,0,0,0,67,847889,1,2013,5,52698,0,0,0,0,160,1843463,1,2013,19,117189,1,16083,0,0
30868225,0,0,0,0,0,0,0,0,0,0,1,45492,0,0,0,0,0,0,0,0,21,312939,0,0,3,50655,0,0,0,0,75,917186,1,2013,5,52698,0,0,0,0,160,1835916,1,2013,16,105148,1,16083,0,0
30868229,0,0,0,0,0,0,0,0,0,0,3,117146,0,0,1,10175,0,0,0,0,17,463933,1,570,3,15740,0,0,1,570,60,1050358,6,5073,20,58890,2,19767,2,4254,93,1827686,6,5073,26,99941,3,44292,2,4254
30868230,2,11732,0,0,0,0,0,0,0,0,7,38341,1,1227,1,1227,0,0,1,1227,25,191329,2,4371,5,19388,0,0,1,1227,52,1474427,2,4371,22,1145012,3,85494,1,1227,99,1861939,7,35189,33,1278882,9,211280,2,4911
30868236,0,0,0,0,0,0,0,0,0,0,4,83604,0,0,0,0,0,0,0,0,16,166710,1,3858,3,6459,0,0,1,3858,68,694228,3,19305,10,31998,1,8970,2,10335,159,1833906,8,78222,29,192470,6,152119,5,26634
30868237,0,0,0,0,0,0,0,0,0,0,10,86145,0,0,0,0,0,0,0,0,39,224300,1,4080,1,4080,0,0,1,4080,147,584415,2,5562,5,6317,0,0,2,5562,221,854947,3,6049,10,15195,0,0,3,6049
30868455,0,0,0,0,0,0,0,0,0,0,7,39311,0,0,0,0,0,0,0,0,32,119925,0,0,1,280,0,0,0,0,57,296950,0,0,3,642,0,0,0,0,85,422722,0,0,4,18501,0,0,0,0
30868456,0,0,0,0,0,0,0,0,0,0,8,31748,0,0,0,0,0,0,0,0,30,118514,0,0,1,280,0,0,0,0,57,294793,0,0,3,642,0,0,0,0,92,436251,0,0,4,18501,0,0,0,0
30868457,0,0,0,0,0,0,0,0,0,0,7,131832,0,0,0,0,0,0,0,0,38,345000,1,3102,3,7689,0,0,1,3102,93,1103766,3,5941,7,13401,1,844,2,5097,134,1483508,4,11569,14,41641,1,844,3,10725
30868458,0,0,0,0,0,0,0,0,0,0,5,130020,0,0,0,0,0,0,0,0,36,307924,1,3102,2,7570,0,0,1,3102,93,1102408,3,5941,8,13513,1,844,2,5097,133,1477639,4,11569,13,34465,1,844,3,10725
30868459,0,0,0,0,0,0,0,0,0,0,5,24108,0,0,0,0,0,0,0,0,31,221355,0,0,0,0,0,0,0,0,96,472929,0,0,6,33265,0,0,0,0,164,898204,0,0,8,40567,0,0,0,0
30868460,0,0,0,0,0,0,0,0,0,0,6,22239,0,0,0,0,0,0,0,0,33,144358,0,0,1,280,0,0,0,0,86,452325,0,0,3,20848,0,0,0,0,153,825151,0,0,6,31243,0,0,0,0
30868461,0,0,0,0,0,0,0,0,0,0,7,61290,0,0,0,0,0,0,0,0,24,311930,0,0,2,2118,0,0,0,0,93,984513,2,10590,10,26944,2,9005,1,1620,164,1835837,6,17655,33,138849,3,21721,3,8181
